,data_product_id,content_comment,lower_comment,decoded_comment,translated_comment
2036,83415,"sao hộp 8g ko thấy tặng cái muỗng nhở, môi ẩm và mướt","sao hộp 8g ko thấy tặng cái muỗng nhở, môi ẩm và mướt","sao hộp 8g không thấy tặng cái muỗng nhở, môi ẩm và mướt",nan
2037,83415,sản phẩm dùng ổn. buổi tối bôi một lớp sáng tẩy da chết môi rất dễ. nhưng do môi mình khô nên k dùng 1 ngày thôi là lại khô cong,sản phẩm dùng ổn. buổi tối bôi một lớp sáng tẩy da chết môi rất dễ. nhưng do môi mình khô nên k dùng 1 ngày thôi là lại khô cong,sản phẩm dùng ổn. buổi tối bôi một lớp sáng tẩy da chết môi rất dễ. nhưng do môi mình khô nên không dùng 1 ngày thôi là lại khô cong,nan
2038,83415,sp quá tốt trong việc giảm thâm môi,sp quá tốt trong việc giảm thâm môi,sản phẩm quá tốt trong việc giảm thâm môi,nan
2039,83415,thành phần quá nhiều chất,thành phần quá nhiều chất,thành phần quá nhiều chất,nan
2040,83415,"Dùng đã hơn 1 năm. Giảm thâm. Bôi qua đêm, sáng dậy có 1 lớp màng bảo vệ môi. Mong hasaki có thể bán thêm loại chai dung tích nhỏ có đầu bôi để tiện mang đi.","dùng đã hơn 1 năm. giảm thâm. bôi qua đêm, sáng dậy có 1 lớp màng bảo vệ môi. mong hasaki có thể bán thêm loại chai dung tích nhỏ có đầu bôi để tiện mang đi.","dùng đã hơn 1 năm. giảm thâm. bôi qua đêm, sáng dậy có 1 lớp màng bảo vệ môi. mong hasaki có thể bán thêm loại chai dung tích nhỏ có đầu bôi để tiện mang đi.",nan
2041,83415,xài thích cực lun ạ,xài thích cực lun ạ,xài thích cực lun ạ,nan
2042,83415,Tot.,tot.,tot.,nan
2043,83415,"Sản phẩm tốt. Môi hồng, mềm, mịn, ẩm","sản phẩm tốt. môi hồng, mềm, mịn, ẩm","sản phẩm tốt. môi hồng, mềm, mịn, ẩm",nan
2044,83415,"môi mình xăm nên rất khô, xài các loại thấy bt đến khi xài loại này rất ổn luôn, môi mềm mịn","môi mình xăm nên rất khô, xài các loại thấy bt đến khi xài loại này rất ổn luôn, môi mềm mịn","môi mình xăm nên rất khô, xài các loại thấy bt đến khi xài loại này rất ổn luôn, môi mềm mịn",nan
2045,83415,Sản phẩm rất ok ạ,sản phẩm rất ok ạ,sản phẩm rất ok ạ,nan
2046,83415,"cái mùi ngọt xỉu muốn ăn luôn,dưỡng ẩm môi cực tốt,màu đo đỏ nhìn cái mỏ xinh lắm","cái mùi ngọt xỉu muốn ăn luôn,dưỡng ẩm môi cực tốt,màu đo đỏ nhìn cái mỏ xinh lắm","cái mùi ngọt xỉu muốn ăn luôn,dưỡng ẩm môi cực tốt,màu đo đỏ nhìn cái mỏ xinh lắm",nan
2047,83415,sp tốt ✨️,sp tốt ✨️,sản phẩm tốt ✨️,nan
2048,83415,"dùng thích lắm nha, cho shop 5*","dùng thích lắm nha, cho shop 5*","dùng thích lắm nha, cho shop 5*",nan
2049,83415,"dùng rất thích, đã từng mua 2 hũ mini dùng thấy thích quá múc luôn hũ full về dùng cho đã","dùng rất thích, đã từng mua 2 hũ mini dùng thấy thích quá múc luôn hũ full về dùng cho đã","dùng rất thích, đã từng mua 2 hũ mini dùng thấy thích quá múc luôn hũ full về dùng cho đã",nan
2050,83415,"Môi mình đã giảm thâm rất nhiều, khi sử dụng sản phẩm này thời gian dài . Mình dùng cũng 5 năm r , và sẽ k thay đổi","môi mình đã giảm thâm rất nhiều, khi sử dụng sản phẩm này thời gian dài . mình dùng cũng 5 năm r , và sẽ k thay đổi","môi mình đã giảm thâm rất nhiều, khi sử dụng sản phẩm này thời gian dài . mình dùng cũng 5 năm r , và sẽ không thay đổi",nan
2051,83415,Sản phầm dùng rất là thích,sản phầm dùng rất là thích,sản phầm dùng rất là thích,nan
2052,83415,dưỡng hồng môi.mềm môi.mùi cực thích.sẽ mua lại,dưỡng hồng môi.mềm môi.mùi cực thích.sẽ mua lại,dưỡng hồng môi.mềm môi.mùi cực thích.sẽ mua lại,nan
2053,92917,"quá tốt, đã tìm được chân ái cuộc đời","quá tốt, đã tìm được chân ái cuộc đời","quá tốt, đã tìm được chân ái cuộc đời",nan
2054,92917,"Lúc trước sài Cetaphil giờ chuyển sang em này, có tạo bọt, da mềm sau khi rửa mặt, cho 9 điểm, sẽ mua tiếp nếu hết, mà nhiều quá ko biết khi nào mới hết","lúc trước sài cetaphil giờ chuyển sang em này, có tạo bọt, da mềm sau khi rửa mặt, cho 9 điểm, sẽ mua tiếp nếu hết, mà nhiều quá ko biết khi nào mới hết","lúc trước xài cetaphil giờ chuyển sang em này, có tạo bọt, da mềm sau khi rửa mặt, cho 9 điểm, sẽ mua tiếp nếu hết, mà nhiều quá không biết khi nào mới hết",nan
2055,92917,Mình thấy xài tốt sau khi rửa thì mặt sạch và mịn. Sẽ mua lần 2,mình thấy xài tốt sau khi rửa thì mặt sạch và mịn. sẽ mua lần 2,mình thấy xài tốt sau khi rửa thì mặt sạch và mịn. sẽ mua lần 2,nan
2056,92917,mới mua 224k xong thì shop deal xuống còn 175k. tiếc hùi hụi,mới mua 224k xong thì shop deal xuống còn 175k. tiếc hùi hụi,mới mua 224k xong thì shop deal xuống còn 175k. tiếc hùi hụi,nan
2057,92917,"Sữa rửa mặt giá mềm mà chất lượng tốt. Ko mùi, tạo bọt vừa đủ, rửa xong da mềm ko bị khô. Cá nhân mình thấy nó ngang ngửa La Roche Posay mình đã từng xài. Dung tích 400ml to đùng xài lâuuuu. Sẽ mua 1000 lần nữa.","sữa rửa mặt giá mềm mà chất lượng tốt. ko mùi, tạo bọt vừa đủ, rửa xong da mềm ko bị khô. cá nhân mình thấy nó ngang ngửa la roche posay mình đã từng xài. dung tích 400ml to đùng xài lâuuuu. sẽ mua 1000 lần nữa.","sữa rửa mặt giá mềm mà chất lượng tốt. không mùi, tạo bọt vừa đủ, rửa xong da mềm không bị khô. cá nhân mình thấy nó ngang ngửa la roche posay mình đã từng xài. dung tích 400ml to đùng xài lâuuuu. sẽ mua 1000 lần nữa.",nan
2058,92917,Đã dùng và cảm thấy rất ok. Sản phẩm làm sạch dịu nhẹ mà dung tích khủng. Sẽ mua lần 2,đã dùng và cảm thấy rất ok. sản phẩm làm sạch dịu nhẹ mà dung tích khủng. sẽ mua lần 2,đã dùng và cảm thấy rất ok. sản phẩm làm sạch dịu nhẹ mà dung tích khủng. sẽ mua lần 2,nan
2059,92917,"khá là tiết kiệm , nhiều bọt,k tốn như dùng cetaphil,nhưng mùi hơi k thích lắm","khá là tiết kiệm , nhiều bọt,k tốn như dùng cetaphil,nhưng mùi hơi k thích lắm","khá là tiết kiệm , nhiều bọt,không tốn như dùng cetaphil,nhưng mùi hơi không thích lắm",nan
2060,92917,"Dùng e này rất dịu nhưng rửa sach chứ k phải kiểu dịu nhẹ đâu nha,mua tới chai thứ 2 rồi mới rw, chai to bự giá tầm 200k m dùng 4t mới hết, rất tiết kiệm, phù hopej da nhạy cảm k gây kích ứng","dùng e này rất dịu nhưng rửa sach chứ k phải kiểu dịu nhẹ đâu nha,mua tới chai thứ 2 rồi mới rw, chai to bự giá tầm 200k m dùng 4t mới hết, rất tiết kiệm, phù hopej da nhạy cảm k gây kích ứng","dùng e này rất dịu nhưng rửa sach chứ không phải kiểu dịu nhẹ đâu nha,mua tới chai thứ 2 rồi mới rw, chai to bự giá tầm 200k mình dùng 4t mới hết, rất tiết kiệm, phù hopej da nhạy cảm không gây kích ứng",nan
2061,92917,"Dùng ổn, dịu nhẹ, bọt vừa phải, ẩm mịn","dùng ổn, dịu nhẹ, bọt vừa phải, ẩm mịn","dùng ổn, dịu nhẹ, bọt vừa phải, ẩm mịn",nan
2062,92917,"sản phẩm xài rất tốt luôn bọt vừa đủ, dịu nhẹ ko gây kích ứng,do dịch nên thời gian giao hàng hơi lâu dự kiến ngày 20 mà giao ngày 16","sản phẩm xài rất tốt luôn bọt vừa đủ, dịu nhẹ ko gây kích ứng,do dịch nên thời gian giao hàng hơi lâu dự kiến ngày 20 mà giao ngày 16","sản phẩm xài rất tốt luôn bọt vừa đủ, dịu nhẹ không gây kích ứng,do dịch nên thời gian giao hàng hơi lâu dự kiến ngày 20 mà giao ngày 16",nan
2063,92917,em này siu siu ok luôn mn ơi. nhẹ dịu cũng có it bọt thích hợp cho da nhạy cảm luôn. giá thì ok mà chai siêu to. nói chung là nên mua nhe mn,em này siu siu ok luôn mn ơi. nhẹ dịu cũng có it bọt thích hợp cho da nhạy cảm luôn. giá thì ok mà chai siêu to. nói chung là nên mua nhe mn,em này siu siu ok luôn mọi người ơi. nhẹ dịu cũng có it bọt thích hợp cho da nhạy cảm luôn. giá thì ok mà chai siêu to. nói chung là nên mua nhe mọi người,nan
2064,92917,rửa mặt sạch ko bị khô da,rửa mặt sạch ko bị khô da,rửa mặt sạch không bị khô da,nan
2065,92917,Đã mua xài rất ổn,đã mua xài rất ổn,đã mua xài rất ổn,nan
2066,92917,"Lúc trước mình sử dụng cetaphil da cũng mềm mịn, da mình dầu rất nhiều nên phải sử dụng 1 lượng lớn sữa rửa mặt. nhưng khi sử dụng loại này thì chỉ cần 1 ít sữa là sạch, ít bọt rửa xong sờ da mặt trơn rất thích. mình sử dụng được 1 tuần, thâyd da hơi sáng ra, lần sau hết sẽ mua tiếp.","lúc trước mình sử dụng cetaphil da cũng mềm mịn, da mình dầu rất nhiều nên phải sử dụng 1 lượng lớn sữa rửa mặt. nhưng khi sử dụng loại này thì chỉ cần 1 ít sữa là sạch, ít bọt rửa xong sờ da mặt trơn rất thích. mình sử dụng được 1 tuần, thâyd da hơi sáng ra, lần sau hết sẽ mua tiếp.","lúc trước mình sử dụng cetaphil da cũng mềm mịn, da mình dầu rất nhiều nên phải sử dụng 1 lượng lớn sữa rửa mặt. nhưng khi sử dụng loại này thì chỉ cần 1 ít sữa là sạch, ít bọt rửa xong sờ da mặt trơn rất thích. mình sử dụng được 1 tuần, thâyd da hơi sáng ra, lần sau hết sẽ mua tiếp.",nan
2067,92917,"Srm diệu nhẹ, thấy da mịn sau khi rửa nhưng mình không thích mùi hương cho lắm. Dù sao thì srm vẫn okie lắm nha","srm diệu nhẹ, thấy da mịn sau khi rửa nhưng mình không thích mùi hương cho lắm. dù sao thì srm vẫn okie lắm nha","sữa rửa mặt diệu nhẹ, thấy da mịn sau khi rửa nhưng mình không thích mùi hương cho lắm. dù sao thì sữa rửa mặt vẫn okie lắm nha",nan
2068,92917,nhiều đã sài ok hợp với da dầu nè,nhiều đã sài ok hợp với da dầu nè,nhiều đã xài ok hợp với da dầu nè,nan
2069,92917,"mình da khô , ít mụn. Vừa rửa đc 2,3 lần bị kích ứng liền. Hai bên má ửng đỏ , nổi chi chít mụn trắng li ti. Sản phẩm ghi là dịu nhẹ cho da nhạy cảm dễ kích ứng. Vậy sao mình xài lại kích ứng ???","mình da khô , ít mụn. vừa rửa đc 2,3 lần bị kích ứng liền. hai bên má ửng đỏ , nổi chi chít mụn trắng li ti. sản phẩm ghi là dịu nhẹ cho da nhạy cảm dễ kích ứng. vậy sao mình xài lại kích ứng ???","mình da khô , ít mụn. vừa rửa được 2,3 lần bị kích ứng liền. hai bên má ửng đỏ , nổi chi chít mụn trắng li ti. sản phẩm ghi là dịu nhẹ cho da nhạy cảm dễ kích ứng. vậy sao mình xài lại kích ứng ???",nan
2070,92917,không như quảng cáo,không như quảng cáo,không như quảng cáo,nan
2071,92917,dung tích to tận 400ml nhưng được cái mùi hôi kiểu hóa chất rất là kinh,dung tích to tận 400ml nhưng được cái mùi hôi kiểu hóa chất rất là kinh,dung tích to tận 400ml nhưng được cái mùi hôi kiểu hóa chất rất là kinh,nan
2072,92917,"Da nhạy cảm , da nhờn nổi mụn xài ok nha . Có bọt nhưng dịu nhẹ , rửa sạch hơn cetaphil . Da mình khó xài mỹ phẩm mà rửa loại này ko bị dị ứng .","da nhạy cảm , da nhờn nổi mụn xài ok nha . có bọt nhưng dịu nhẹ , rửa sạch hơn cetaphil . da mình khó xài mỹ phẩm mà rửa loại này ko bị dị ứng .","da nhạy cảm , da nhờn nổi mụn xài ok nha . có bọt nhưng dịu nhẹ , rửa sạch hơn cetaphil . da mình khó xài mỹ phẩm mà rửa loại này không bị dị ứng .",nan
2073,92917,"Sp ok nha, dịu nhẹ rửa xong da mặt mịn ko bị khô. Nhưng ko có mùi hương nên cảm thấy hơi khó chịu lúc đầu sài","sp ok nha, dịu nhẹ rửa xong da mặt mịn ko bị khô. nhưng ko có mùi hương nên cảm thấy hơi khó chịu lúc đầu sài","sản phẩm ok nha, dịu nhẹ rửa xong da mặt mịn không bị khô. nhưng không có mùi hương nên cảm thấy hơi khó chịu lúc đầu xài",nan
2074,92917,"Dịu nhẹ, phù hợp với nha nhảy cảm và da đang treatment, rửa sạch vs máy rửa mặt, sau khi rửa da vẫn ẩm mịn.","dịu nhẹ, phù hợp với nha nhảy cảm và da đang treatment, rửa sạch vs máy rửa mặt, sau khi rửa da vẫn ẩm mịn.","dịu nhẹ, phù hợp với nha nhảy cảm và da đang treatment, rửa sạch với máy rửa mặt, sau khi rửa da vẫn ẩm mịn.",nan
2075,92917,"sp tốt, dùng ok. Da mềm mại,","sp tốt, dùng ok. da mềm mại,","sản phẩm tốt, dùng ok. da mềm mại,",nan
2076,92917,"Đóng gói rất cẩn thận, dùng khá dịu nhẹ, mùi không được thơm lắm nhưng khá tốt và giá bình dân","đóng gói rất cẩn thận, dùng khá dịu nhẹ, mùi không được thơm lắm nhưng khá tốt và giá bình dân","đóng gói rất cẩn thận, dùng khá dịu nhẹ, mùi không được thơm lắm nhưng khá tốt và giá bình dân",nan
2077,92917,"Mình xài e này rồi thấy khá thích, cấp ẩm tốt ko bị khô căng, hợp cho da nhạy cảm , bọt nhiều hơn cetaphil. Giá thành rẻ với dung tích lớn nữa. Mà mùi hơi khó chịu, nhưng mình sẽ mua lại","mình xài e này rồi thấy khá thích, cấp ẩm tốt ko bị khô căng, hợp cho da nhạy cảm , bọt nhiều hơn cetaphil. giá thành rẻ với dung tích lớn nữa. mà mùi hơi khó chịu, nhưng mình sẽ mua lại","mình xài e này rồi thấy khá thích, cấp ẩm tốt không bị khô căng, hợp cho da nhạy cảm , bọt nhiều hơn cetaphil. giá thành rẻ với dung tích lớn nữa. mà mùi hơi khó chịu, nhưng mình sẽ mua lại",nan
2078,92917,"Thấy mọi người bảo kích ứng nhưng da mình hơi khô hơi kích ứng nhưng dùng ok, ko bị kích ứng gì cả, độ làm sạch cũng tốt dù đúng là mùi thì hơi kì. Mình xài gần hết bình rồi không bị gì cả.","thấy mọi người bảo kích ứng nhưng da mình hơi khô hơi kích ứng nhưng dùng ok, ko bị kích ứng gì cả, độ làm sạch cũng tốt dù đúng là mùi thì hơi kì. mình xài gần hết bình rồi không bị gì cả.","thấy mọi người bảo kích ứng nhưng da mình hơi khô hơi kích ứng nhưng dùng ok, không bị kích ứng gì cả, độ làm sạch cũng tốt dù đúng là mùi thì hơi kì. mình xài gần hết bình rồi không bị gì cả.",nan
2079,92917,mịn da và bớt tiết dầu hơn,mịn da và bớt tiết dầu hơn,mịn da và bớt tiết dầu hơn,nan
2080,92917,"srm yêu thích của mình, mình thấy mùi bình thường, mình da dầu tạo bọt tốt, sạch tốt nhưng không khô da, cứu cánh mình khi mình bị mụn, rất ứng","srm yêu thích của mình, mình thấy mùi bình thường, mình da dầu tạo bọt tốt, sạch tốt nhưng không khô da, cứu cánh mình khi mình bị mụn, rất ứng","sữa rửa mặt yêu thích của mình, mình thấy mùi bình thường, mình da dầu tạo bọt tốt, sạch tốt nhưng không khô da, cứu cánh mình khi mình bị mụn, rất ứng",nan
2081,92917,"Êi đọc review thấy mn kêu có mùi, mà s mình xài thấy có mùi đâu ta, sp xài k bị khô da, sạch lắm nha","êi đọc review thấy mn kêu có mùi, mà s mình xài thấy có mùi đâu ta, sp xài k bị khô da, sạch lắm nha","êi đọc review thấy mọi người kêu có mùi, mà s mình xài thấy có mùi đâu ta, sản phẩm xài không bị khô da, sạch lắm nha",nan
2082,92917,"da mình super nhạy cảm + hhtd, dùng dòng này trc h 3 năm rồi này chắc mới in bao bì lại, ai mà đắn đo sợ k hợp srm j cứ múc thui, vì rửa khá sạch cho da ko makeup đậm ( dĩ nhiên make thì nên dùng dầu tẩy trag thêm ) k hề gây kích ứng luôn nha. treatment hay breakout xài để calm da","da mình super nhạy cảm + hhtd, dùng dòng này trc h 3 năm rồi này chắc mới in bao bì lại, ai mà đắn đo sợ k hợp srm j cứ múc thui, vì rửa khá sạch cho da ko makeup đậm ( dĩ nhiên make thì nên dùng dầu tẩy trag thêm ) k hề gây kích ứng luôn nha. treatment hay breakout xài để calm da","da mình super nhạy cảm + hỗn hợp thiên dầu, dùng dòng này trc giờ 3 năm rồi này chắc mới in bao bì lại, ai mà đắn đo sợ không hợp sữa rửa mặt gì cứ múc thui, vì rửa khá sạch cho da không makeup đậm ( dĩ nhiên make thì nên dùng dầu tẩy trag thêm ) không hề gây kích ứng luôn nha. treatment hay breakout xài để calm da",nan
2083,92917,"10 điểm chưa bao h dùng sữa rửa mặt thích như thế này , da mịn màng hẳn da ai cũng khen","10 điểm chưa bao h dùng sữa rửa mặt thích như thế này , da mịn màng hẳn da ai cũng khen","10 điểm chưa bao giờ dùng sữa rửa mặt thích như thế này , da mịn màng hẳn da ai cũng khen",nan
2084,92917,Dùng OK lắm luôn nha,dùng ok lắm luôn nha,dùng ok lắm luôn nha,nan
2085,92917,"xài này cũng đc 1 tháng từ da hỗn hợp khô , thành da hỗn hợp dầu luôn. Ban đầu xài phải nói là cực kì rát ấy, xài đc vài ngày thấy cũng đỡ nên nghĩ hết sao rồi. Ai ngờ giờ da mình nó vừa dầu vừa mụn luôn ạ. Cá nhân mình cảm thấy em chỉ đáng 2/5 thui á. Mà anh mình dùng lại bảo hợp","xài này cũng đc 1 tháng từ da hỗn hợp khô , thành da hỗn hợp dầu luôn. ban đầu xài phải nói là cực kì rát ấy, xài đc vài ngày thấy cũng đỡ nên nghĩ hết sao rồi. ai ngờ giờ da mình nó vừa dầu vừa mụn luôn ạ. cá nhân mình cảm thấy em chỉ đáng 2/5 thui á. mà anh mình dùng lại bảo hợp","xài này cũng được 1 tháng từ da hỗn hợp khô , thành da hỗn hợp dầu luôn. ban đầu xài phải nói là cực kì rát ấy, xài được vài ngày thấy cũng đỡ nên nghĩ hết sao rồi. ai ngờ giờ da mình nó vừa dầu vừa mụn luôn ạ. cá nhân mình cảm thấy em chỉ đáng 2/5 thui á. mà anh mình dùng lại bảo hợp",nan
2086,92917,"Mới dùng đc 3 ngày trộm zía nhẹ dịu sảng khoái, nhưng mà cái mùi","mới dùng đc 3 ngày trộm zía nhẹ dịu sảng khoái, nhưng mà cái mùi","mới dùng được 3 ngày trộm zía nhẹ dịu sảng khoái, nhưng mà cái mùi",nan
2087,92917,"Dung tích khủng, rẻ Rửa mặt tốt, ko làm da khô, chỉ cần 1 bump là có thể apply toàn mặt, cổ, kể cả vành tai. Mùi hương thì nhẹ, không quá khó ngửi nhưng chỉ là khi vài lần đầu sử dụng thui, khi dùng lâu rùi thì ko còn nghe mùi nữa. Sẽ dùng lại khi xài hết chai.","dung tích khủng, rẻ rửa mặt tốt, ko làm da khô, chỉ cần 1 bump là có thể apply toàn mặt, cổ, kể cả vành tai. mùi hương thì nhẹ, không quá khó ngửi nhưng chỉ là khi vài lần đầu sử dụng thui, khi dùng lâu rùi thì ko còn nghe mùi nữa. sẽ dùng lại khi xài hết chai.","dung tích khủng, rẻ rửa mặt tốt, không làm da khô, chỉ cần 1 bump là có thể apply toàn mặt, cổ, kể cả vành tai. mùi hương thì nhẹ, không quá khó ngửi nhưng chỉ là khi vài lần đầu sử dụng thui, khi dùng lâu rùi thì không còn nghe mùi nữa. sẽ dùng lại khi xài hết chai.",nan
2088,6258,Quá ổn áp đối với một sản phẩm chống nắng và kiểm soát nhờn cho da mụn như thế này. Ra đường vừa không bị bắt nắng mà dù da có ra nhiều dầu thì cũng xài em này vào cũng được kiểm soát đi nhiều,quá ổn áp đối với một sản phẩm chống nắng và kiểm soát nhờn cho da mụn như thế này. ra đường vừa không bị bắt nắng mà dù da có ra nhiều dầu thì cũng xài em này vào cũng được kiểm soát đi nhiều,quá ổn áp đối với một sản phẩm chống nắng và kiểm soát nhờn cho da mụn như thế này. ra đường vừa không bị bắt nắng mà dù da có ra nhiều dầu thì cũng xài em này vào cũng được kiểm soát đi nhiều,nan
2089,6258,Kem chống nắng này mình mua về xài 2 chai rồi.Vì thích cái mùi thơm thơm lẫn độ kiềm dầu và nhờn của nó khá hiệu quá.Mình rất thích,kem chống nắng này mình mua về xài 2 chai rồi.vì thích cái mùi thơm thơm lẫn độ kiềm dầu và nhờn của nó khá hiệu quá.mình rất thích,kem chống nắng này mình mua về xài 2 chai rồi.vì thích cái mùi thơm thơm lẫn độ kiềm dầu và nhờn của nó khá hiệu quá.mình rất thích,nan
2090,6258,"Ra đường chỉ cần thoa nhẹ em này lên da là yên tâm không bắt nắng hay đổ dầu. Sản phẩm thì nhỏ gọn, rất tiện để mang theo","ra đường chỉ cần thoa nhẹ em này lên da là yên tâm không bắt nắng hay đổ dầu. sản phẩm thì nhỏ gọn, rất tiện để mang theo","ra đường chỉ cần thoa nhẹ em này lên da là yên tâm không bắt nắng hay đổ dầu. sản phẩm thì nhỏ gọn, rất tiện để mang theo",nan
2091,6258,"Da nào mà hay tiết nhờn với hay bắt nắng thì xài em này là chuẩn chỉ, chất lượng Eucerin luôn được đánh giá cao nên cứ yên tâm sử dụng. Sau tuần đầu tiên là đã thấy da đẹp hơn và có kết quả tốt rồi","da nào mà hay tiết nhờn với hay bắt nắng thì xài em này là chuẩn chỉ, chất lượng eucerin luôn được đánh giá cao nên cứ yên tâm sử dụng. sau tuần đầu tiên là đã thấy da đẹp hơn và có kết quả tốt rồi","da nào mà hay tiết nhờn với hay bắt nắng thì xài em này là chuẩn chỉ, chất lượng eucerin luôn được đánh giá cao nên cứ yên tâm sử dụng. sau tuần đầu tiên là đã thấy da đẹp hơn và có kết quả tốt rồi",nan
2092,6258,"Lúc trước da của mình bị nhờn khá nhiều, từ khi xài vài tuần mà da mình hết nhờn hơn trước nhiều lăm,sản phẩm xài hiệu quả thật.","lúc trước da của mình bị nhờn khá nhiều, từ khi xài vài tuần mà da mình hết nhờn hơn trước nhiều lăm,sản phẩm xài hiệu quả thật.","lúc trước da của mình bị nhờn khá nhiều, từ khi xài vài tuần mà da mình hết nhờn hơn trước nhiều lăm,sản phẩm xài hiệu quả thật.",nan
2093,6258,"Mặt của mình bị mụn nhiều nên phải tìm máy loại kêm cho da mụn,thì khi tim mua xài thử SUN DRY TOUCH OIL CONTROL SPF50+ thấy khá hiệu quả.nó không lằm cho da mình lên mụn.Mình khá yên tâm","mặt của mình bị mụn nhiều nên phải tìm máy loại kêm cho da mụn,thì khi tim mua xài thử sun dry touch oil control spf50+ thấy khá hiệu quả.nó không lằm cho da mình lên mụn.mình khá yên tâm","mặt của mình bị mụn nhiều nên phải tìm máy loại kêm cho da mụn,thì khi tim mua xài thử sun dry touch oil control spf50+ thấy khá hiệu quả.nó không lằm cho da mình lên mụn.mình khá yên tâm",nan
2094,6258,"Mình xài rồi mình thấy kem xài nó không bị dầu, kiềm dầu tốt, không bị nhờn da. Xài khá yên tâm ý.","mình xài rồi mình thấy kem xài nó không bị dầu, kiềm dầu tốt, không bị nhờn da. xài khá yên tâm ý.","mình xài rồi mình thấy kem xài nó không bị dầu, kiềm dầu tốt, không bị nhờn da. xài khá yên tâm ý.",nan
2095,6258,"Da của mình dể bị cháy nắng lắm luôn, đi ra đường nắng gắt cở 1-2 tiếng là đen ngay.Từ khi xài chống nắng này của Eucerin mình khá tự tin,da không còn cháy nắng.Nó bảo về da mình tốt.Chất lượng kem làm mình khá ưng ý","da của mình dể bị cháy nắng lắm luôn, đi ra đường nắng gắt cở 1-2 tiếng là đen ngay.từ khi xài chống nắng này của eucerin mình khá tự tin,da không còn cháy nắng.nó bảo về da mình tốt.chất lượng kem làm mình khá ưng ý","da của mình dể bị cháy nắng lắm luôn, đi ra đường nắng gắt cở 1-2 tiếng là đen ngay.từ khi xài chống nắng này của eucerin mình khá tự tin,da không còn cháy nắng.nó bảo về da mình tốt.chất lượng kem làm mình khá ưng ý",nan
2096,6258,"Chồng mình là shiper nên ảnh hay bị cháy nắng ở tay.Mình tìm hiêu trên thittj trường và mua sản phẩm phẩm này về dùng thì thấy ảnh giảm sạm,cháy da hẳn ra. Chất lượng khá ok.","chồng mình là shiper nên ảnh hay bị cháy nắng ở tay.mình tìm hiêu trên thittj trường và mua sản phẩm phẩm này về dùng thì thấy ảnh giảm sạm,cháy da hẳn ra. chất lượng khá ok.","chồng mình là shiper nên ảnh hay bị cháy nắng ở tay.mình tìm hiêu trên thittj trường và mua sản phẩm phẩm này về dùng thì thấy ảnh giảm sạm,cháy da hẳn ra. chất lượng khá ok.",nan
2097,6258,"Mình xài em này chủ yếu để chống nắng vì mình hay phải ra đường và da dễ bị bắt nắng. Tác dụng tốt lắm nhé mọi người, bạn mình da dầu mà dùng loại này cũng bảo kiểm soát nhờ rất xịn","mình xài em này chủ yếu để chống nắng vì mình hay phải ra đường và da dễ bị bắt nắng. tác dụng tốt lắm nhé mọi người, bạn mình da dầu mà dùng loại này cũng bảo kiểm soát nhờ rất xịn","mình xài em này chủ yếu để chống nắng vì mình hay phải ra đường và da dễ bị bắt nắng. tác dụng tốt lắm nhé mọi người, bạn mình da dầu mà dùng loại này cũng bảo kiểm soát nhờ rất xịn",nan
2098,6258,Dù mới thử sử dụng khoảng 3 tuần thôi nhưng rất là tin yêu loại này. Biết Eucerin có tiếng về công dụng của hãng nhưng mà không ngờ loại này hiệu quả đến vậy. Không bị bắt nắng và lên mụn do nhờn,dù mới thử sử dụng khoảng 3 tuần thôi nhưng rất là tin yêu loại này. biết eucerin có tiếng về công dụng của hãng nhưng mà không ngờ loại này hiệu quả đến vậy. không bị bắt nắng và lên mụn do nhờn,dù mới thử sử dụng khoảng 3 tuần thôi nhưng rất là tin yêu loại này. biết eucerin có tiếng về công dụng của hãng nhưng mà không ngờ loại này hiệu quả đến vậy. không bị bắt nắng và lên mụn do nhờn,nan
2099,6258,"Loại này rất dễ sử dụng, chỉ cần thoa nhẹ lên da là đã có thể tự apply vào da. Rất tiết kiệm thời gian khi phải ra đường mà đang gặp chuyện gấp. Công dụng thì không cần phải lo lắng, Eucerin luôn luôn chất lượng","loại này rất dễ sử dụng, chỉ cần thoa nhẹ lên da là đã có thể tự apply vào da. rất tiết kiệm thời gian khi phải ra đường mà đang gặp chuyện gấp. công dụng thì không cần phải lo lắng, eucerin luôn luôn chất lượng","loại này rất dễ sử dụng, chỉ cần thoa nhẹ lên da là đã có thể tự apply vào da. rất tiết kiệm thời gian khi phải ra đường mà đang gặp chuyện gấp. công dụng thì không cần phải lo lắng, eucerin luôn luôn chất lượng",nan
2100,6258,"Kem xài vừa mịn vừa đều da,da nắng cũng khá tự .Tối rất hài lòng.","kem xài vừa mịn vừa đều da,da nắng cũng khá tự .tối rất hài lòng.","kem xài vừa mịn vừa đều da,da nắng cũng khá tự .tối rất hài lòng.",nan
