,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/nuoc-tay-trang-nivea-sach-sau-ngan-ngua-mun-200ml-28140.html,"['28140', '11163', '102507', '92709', '3438', '28146', '3257', '92711', '92707', '7943']",28140,Nguyễn Thị Mỹ Nhi,Nước tẩy trang tốt. Không gây rát gia. Tẩy trang sạch giá còn phải chăng,"Nước Tẩy Trang Nivea Energy Dưỡng Sáng, Mờ Thâm 400ml Đã mua hàng online",20: 58 | 13/09/2023,5.0
420,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Lạc Tình,"Tia xịt sương mịn dã man siêu siêu thích. Cấp ẩm cũng tạm thôi, chủ yếu dùng để hạ nhiệt cấp tốc cho da mùa nắng. Chất xịt nhẹ, không rít không nhờn, khô nhanh. Chai 400ml siêu to chắc phải dùng mấy tháng mới hết.",Xịt Khoáng O'Lysee Dưỡng Da 400ml,16: 59 | 14/06/2023,5.0
421,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Võ Tiền,"Đã nhận được hàng đầy đủ, mọi thứ đều tốt, cám ơn shop.",Xịt Khoáng O'Lysee Dưỡng Da 150ml Đã mua hàng online,13: 43 | 02/08/2022,5.0
422,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Phúc Trần,"Giá rẻ, xịt mát rượi luôn, đầu xịt tốt. Ưng",Xịt Khoáng O'Lysee Dưỡng Da 150ml Đã mua hàng online,11: 03 | 20/01/2022,5.0
423,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Nguyễn Thị Hải Hà,Rẻ mà mát. hiệu quả dưỡng ẩm không rõ ràng nhưng đầu xịt ngon lành đến tận lúc hết 400ml,Xịt Khoáng O'Lysee Dưỡng Da 400ml Đã mua hàng online,11: 53 | 29/11/2021,5.0
424,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Nguyen Thi,"Tốt, xịt sương, mát, rẻ mà ok",Xịt Khoáng O'Lysee Dưỡng Da 400ml Đã mua hàng online,22: 52 | 27/06/2021,5.0
425,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Nam Phương,,Xịt Khoáng O'Lysee Dưỡng Da 150ml Đã mua hàng online,22: 07 | 29/06/2020,4.0
426,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Tú Hảo,"Tia xịt mỏng nhẹ, mát mát, chai lớn 400ml không có mùi, chai nhỏ có mùi chua chua, nhân viên nói là do nhà sản xuất thay đổi thành phần gì đó nên kết cấu mùi vậy, mà chỉ lúc xịt mới ngửi thấy, còn lên mặt rồi thì ko có mùi nữa nên mọi người lưu ý nha.",Xịt Khoáng O'Lysee Dưỡng Da 150ml Đã mua hàng online,23: 32 | 12/05/2020,4.0
427,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,Dạ Nhật,"Tia xịt mịn, mát, còn lại bình thường. Okay vì giá quá tốt.",Xịt Khoáng O'Lysee Dưỡng Da 400ml Đã mua hàng online,16: 03 | 14/03/2020,5.0
428,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,A. Thịnh,"Tuy giá thành khá rẻ nhưng chất lượng khá bất ngờ. Tia xịt rất mịn, nhẹ và má.",Xịt Khoáng O'Lysee Dưỡng Da 400ml Đã mua hàng online,08: 12 | 13/03/2020,5.0
429,https://hasaki.vn/san-pham/xit-khoang-o-lysee-duong-da-400ml-11221.html,"['11218', '11221']",11221,BẮP A.R.M.Y,giá rẻ nhưng rất ok,Xịt Khoáng O'Lysee Dưỡng Da 400ml Đã mua hàng online,14: 18 | 23/10/2019,5.0
430,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,Thanh Nhàn Nguyễn Thị,"ko tin đc là sp mức giá này nó làm sạch ổn áp đến thế, mình mua chai màu vàng, thấy lỗ chân lông với mụn đầu đen cải thiện quá là đang kể luôn ấy",Dầu Tẩy Trang Kosé Softymo Làm Sạch Sâu Lỗ Chân Lông 230ml Đã mua hàng online,10: 09 | 15/03/2024,5.0
431,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,NGUYỄN NGỌC ANH THƯ,"Da mình là da hỗn hợp thiên dầu, dễ bị nổi mụn ẩn mà trộm vía, lần đầu sài dầu tẩy trang này khá thích nha. Mùi cam quýt dịu nhẹ, tẩy sạch cả các loại mascara, eyeliner, son tint, giá lại rất rẻ luôn. Rất đáng thử nha.",Dầu Tẩy Trang Kosé Softymo Làm Sạch Sâu Lỗ Chân Lông 230ml Đã mua hàng online,18: 40 | 06/03/2024,5.0
432,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,Dang Vu,"Không biết những loại khác của hãng sao chứ mình thấy em""deep"" này rất ổn nha,dễ nhũ hóa,mùi cam nhè nhẹ cũng thơm á,từ lúc mà mình dùng dầu tt đều đặn mình thấy mụn đầu đen giảm đáng kể.E này mà kết hợp vs srm sau đó nx thì sạch bong nha,ncl ngon rẻ xịn",Dầu Tẩy Trang Kosé Softymo Làm Sạch Sâu Lỗ Chân Lông 230ml,11: 56 | 08/02/2024,5.0
433,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,mộc thiên anh,"Dầu tẩy trang brand này đỉnh lắm mng ơi mình da dầu từ ngày Sài hết mụn ẩn luôn ạ. Làm sạch khá tốt so với giá, nhũ hóa cũng dễ nữa must try nha mng",Dầu Tẩy Trang Kosé Softymo Làm Sạch Sâu Lỗ Chân Lông 230ml,21: 22 | 25/01/2024,5.0
434,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,HỒ NGUYỄN XUÂN AN,"cứ sợ speedy thì ko sạch nên mình đã dùng nước tẩy trang lại. nhma ko cần nha, chai hồng đủ sạch rồi",Dầu Tẩy Trang Kosé Softymo Làm Sạch Nhanh 230ml Đã mua hàng online,19: 52 | 17/12/2023,5.0
435,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,Vũ Thị Thủy Trúc,"ngẫu hứng mua em này tại cửa hàng nên cũng không kiểu suy nghĩ gì. ai dè về xài ưng quá trời ưng, có hôm trang điểm dày mà em ấy cũng làm sạch được, không cay mắt, khô da. sản phẩm đáng mua !!",Dầu Tẩy Trang Kosé Softymo Dưỡng Sáng Da 230ml Đã mua hàng online,08: 21 | 02/09/2023,5.0
436,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,Anh Thu Phạm,"Lần đầu sử dụng dầu tẩy trang của hãng mùi ko khó chịu , ko cay mắt khi tẩy trang, dễ nhũ hoá làm sạch da, khi dùng xong cảm giác da mềm và sáng màu hơn trãi nghiệm rất ok nha ❤️",Dầu Tẩy Trang Kosé Softymo Làm Sạch Sâu Lỗ Chân Lông 230ml Đã mua hàng online,19: 14 | 21/08/2023,5.0
437,https://hasaki.vn/san-pham/dau-tay-trang-kose-softymo-lam-sach-te-bao-chet-230ml-106223.html,"['106223', '106229', '106227', '106225']",106223,Lê Văn Lý,tẩy sạch dễ nhủ hoá hợp cho mấy bạn make up nhẹ hoặc kem cn còn make up đậm nên dùng cái màu vàng,Dầu Tẩy Trang Kosé Softymo Làm Sạch Nhanh 230ml Đã mua hàng online,23: 59 | 20/05/2023,5.0
438,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,Linh Lan,"đợt trước mình có mua tuýp mini 160k xài thử, mà nay giảm giá tốt quá nè, tiếc là mình đã mua chai lớn rồi! huhu...",[Mini] Serum Vichy Giải Cứu Làn Da Tức Thì 10ml Đã mua hàng online,09: 48 | 11/04/2023,5.0
439,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,Nguyễn Thị Nga,"serum này quá thích luôn ạ. rất hợp với da mình. Bình sử dụng BHA bị khô bong, sử dụng e này chỉ qua 1 đêm da ẩm, mướt rõ rệt. Giá hơi cao nhưng đắt xắt ra miếng. Canh mua deal hơi cũng ok ạ.",[Mini] Serum Vichy Giải Cứu Làn Da Tức Thì 10ml Đã mua hàng online,06: 04 | 08/04/2023,5.0
440,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,Vạn Liên Hương,"xài rất là xuất sắc luôn. mặt mình da mụn, thường hay bị khô tróc da, còn ngứa nữa. nhưng mà xài xong là da mướt với khoẻ hơn hẳn. Đắt xắt ra miếng luôn",[Mini] Serum Vichy Giải Cứu Làn Da Tức Thì 10ml Đã mua hàng online,16: 37 | 11/02/2023,5.0
441,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,CHỊ trinh,Thích hợp cho da dầu mụn Cấp ẩm phục hồi da tốt Sài sáng tối đều đc có điều giá hơi đắt .,Tinh Chất Vichy Giải Cứu Làn Da Stress 10ml Đã mua hàng online,14: 16 | 17/12/2022,5.0
442,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,Ngô Thị Bích Trâm,"Đỉnh của chóp mấy bạn oi.làn lần đầu sáng ngủ dây thấy hiệu quả liền luôn á.da căng bóng,lỗ chân lông thu nhỏ hơn xíu.da khỏe căng bóng rõ rệt sau gần 1 tháng sử dụng.giá hơi cao nhưng chất lượng xứng đáng à.mùi ko hôi đâu.nếu ngửi kỹ giống mấy mùi bánh men ngày nhỏ hay ăn ấy.lần nào bôi cũng hít hà để nhớ ra xem mùi gì luôn á",Tinh Chất Vichy Probiotic Giải Cứu Làn Da Tức Thì 30ml Đã mua hàng online,07: 50 | 03/12/2022,5.0
443,https://hasaki.vn/san-pham/combo-2-serum-vichy-giai-cuu-lan-da-tuc-thi-10ml-114918.html,"['98333', '96277', '114918']",114918,Nguyễn Châu Như Quỳnh,"Canh sale để mua, giảm còn 759k, nên hốt về ngay , muốn thử serum được lên men là thế nào. Thấy chất serum lỏng dễ thấp vào da, thích hợp cho da dầu, cần serum nhẹ nhàng. Có mùi hôi do là sản phẩm lên men nhưng không nồng. lúc sau là hét hoi.",Tinh Chất Vichy Probiotic Giải Cứu Làn Da Tức Thì 30ml Đã mua hàng online,00: 20 | 08/12/2021,5.0
444,https://hasaki.vn/san-pham/kem-duong-skintific-5x-ceramide-cap-am-phuc-hoi-da-30g-112909.html,"['112911', '112909']",112909,Mỹ Tiên,"cấp ẩm tốt, nhưng mà chưa kiềm dầu ổn","Kem Dưỡng Skintific 5X Ceramide Cấp Ẩm, Phục Hồi Da 6g Đã mua hàng online",14: 47 | 05/11/2023,4.0
445,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Vi Nguyễn,"Da mình da hỗn hợp thiên dầu, Thoa lên mát mát the the, cảm giác da mặt được thanh lọc, hơi có mùi hương liệu do mình ko thích sd sp có hương liệu, nhưng xài lâu chắc sẽ quen.",Nước Hoa Hồng Evoluderm Cho Da Hỗn Hợp Và Dầu Mụn 250ml Đã mua hàng online,22: 58 | 21/05/2023,5.0
446,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Nguyễn thị ngọc ánh,"Mình thấy sp có mùi thơm, khá tươi mát và cảm giác mướt da, nhưng tác dụng thì ko rõ rệt lắm! Nc là dùng khá ok",Nước Hoa Hồng Evoluderm Cho Da Hỗn Hợp Và Dầu Mụn 250ml Đã mua hàng online,12: 53 | 20/07/2022,4.0
447,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Thu Hằng,"Cảm giác hơi râm ran khi mới dùng ,dưỡng ẩm tốt, chai to mà rẻ nên dùng lâu hết :))",Nước Hoa Hồng Evoluderm Cho Da Hỗn Hợp Và Dầu Mụn 250ml Đã mua hàng online,21: 30 | 10/03/2022,4.0
448,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Thuy Phuong,Nuoc hh loai này rất tốt cho da nhay cảm .Sau khi sd thì da mềm mại và muot mà,Nước Hoa Hồng Evoluderm Dành Cho Da Khô Và Nhạy Cảm 500ml Đã mua hàng online,22: 07 | 24/11/2021,5.0
449,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Na Le,"Đã dùng nhiều lần, hương thơm nhẹ, dùng xong da rất sạch và căng bóng, khít lỗ chân lông",Nước Hoa Hồng Evoluderm Dành Cho Da Khô Và Nhạy Cảm 250ml Đã mua hàng online,09: 14 | 18/02/2021,5.0
450,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Ngoc Nguyen,"Xai thay nong da , k biet vi sao ?",Nước Hoa Hồng Evoluderm Dành Cho Da Hỗn Hợp Và Dầu Mụn 250ml Đã mua hàng online,09: 14 | 13/06/2020,4.0
451,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Mạnh Nguyễn,check lại chính tả nghe shop,Nước Hoa Hồng Evoluderm Cho Da Hỗn Hợp 250ml Đã mua hàng online,13: 35 | 26/04/2020,5.0
452,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Mạnh Nguyễn,,Nước Hoa Hồng Evoluderm Giữ Ẩm Không Cồn 250ml Đã mua hàng online,13: 33 | 26/04/2020,5.0
453,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Nguyễn Thị Minh An,,Nước Hoa Hồng Evoluderm Cho Da Thường 250ml Đã mua hàng online,14: 21 | 08/06/2019,5.0
454,https://hasaki.vn/san-pham/nuoc-hoa-hong-evoluderm-danh-cho-da-hon-hop-va-dau-mun-250ml-66058.html,"['66058', '1343', '66066', '14949']",66058,Nguyễn Phú Quí,"Da mình khá nhờn, dễ bị mụn. Mình thấy sản phẩm này nhẹ nhàng, dễ sử dụng. Sẽ mua tiếp lần sau.",Nước Hoa Hồng Evoluderm Giữ Ẩm Không Cồn 250ml Đã mua hàng online,08: 20 | 08/02/2019,5.0
455,https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-tao-bot-diu-lanh-cho-da-nhay-cam-236ml-107910.html,"['107912', '107910']",107910,Tiến Lê,"Tạo bọt tương đối, cực kì sạch da nhưng da vẫn rất ẩm mềm. Da dầu hay da thiếu ẩm cần phục hồi nên mua em này hơn chai basic kia",Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 473ml Đã mua hàng online,22: 29 | 07/01/2024,5.0
456,https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-tao-bot-diu-lanh-cho-da-nhay-cam-236ml-107910.html,"['107912', '107910']",107910,Trịnh thị thảo,Sao mình dùng qua tạo bọt này thì thấy da hơi bị khô không được mướt như cái cũ ạ,Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 473ml Đã mua hàng online,16: 13 | 18/08/2023,5.0
457,https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-tao-bot-diu-lanh-cho-da-nhay-cam-236ml-107910.html,"['107912', '107910']",107910,Thuy Nguyen,"Sản phẩm ổn, giá tốt, xài xong sáng hôm qua thấy da mịn hơn. Da khô nên mua dùng nha,",Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 473ml Đã mua hàng online,14: 35 | 20/07/2023,5.0
458,https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-tao-bot-diu-lanh-cho-da-nhay-cam-236ml-107910.html,"['107912', '107910']",107910,Le Thi Thu Hang,"Hàng xài thích lắm, có bọt mịn, mềm da và cảm giác sạch êm. Hơi có chút mùi dừa nhưng ổn",Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 236ml Đã mua hàng online,11: 15 | 29/05/2023,5.0
459,https://hasaki.vn/san-pham/sua-rua-mat-cetaphil-tao-bot-diu-lanh-cho-da-nhay-cam-236ml-107910.html,"['107912', '107910']",107910,Hao Tran,"Ê, hàng ngon nha, xài có 3 ngày mịn da cung cấp độ ẩm rất tốt luôn. Da khô nên xài",Sữa Rửa Mặt Cetaphil Tạo Bọt Dịu Lành Cho Da Nhạy Cảm 236ml Đã mua hàng online,07: 17 | 24/05/2023,5.0
460,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Võ Văn Nhiên,"Giấy thấm dầu xịn vãi ò, mặt mình mỗi lần ra khỏi nhà là 1 chảo dầu mà thấm 1 tờ là ráo rồi",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,20: 53 | 30/01/2024,5.0
461,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Mạc Thị Thùy Anh,"Chất lượng quá ok so với giá thành, thấm hút dầu rất ok, đang makeup xài cũng được ko sợ trôi lớp makeup",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,17: 36 | 17/01/2024,5.0
462,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Bảo Ngọc,"Ra đường luôn có cái này trong túi, thấm hút dầu rất tốt, về chất giấy thì dai, khó rách",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,10: 42 | 16/01/2024,5.0
463,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Anna,"mềm, chạm lên da cũng k bị cứng á, chứ giấy cũ như tờ giấy đúng nghĩa luôn á, mùi thơm trà nhẹ, không kiểu nồng nặc lên, nói chung là dùng thay phim khá ổn",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,21: 48 | 25/06/2023,5.0
464,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Mina Phạm,"cái giấy này giá mềm hơn hẳn cái phim nha, mà thấm hút ổn thực sự, với cả bảo vệ môi trường hơn á, nói chung là nếu đc thì nên chuyển qua giấy nhé",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,09: 46 | 25/06/2023,5.0
465,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Huyền Napy,"mềm và dai hơn hẳn những loại mình từng dùng, nhất là thấm hút nhanh nha, makeup dùng bạn này thoải mái nhé, k bị xê dịch nền đâu, thấm nhẹ nhàng là ok",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,16: 46 | 22/06/2023,5.0
466,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Ngọc Trân,"Dùng có mùi trà xanh nhẹ nhẹ thơm thơm cũng thấy ưng, mà mua ở đây lúc nào cũng rẻ, vừa túi tiền",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,21: 56 | 19/06/2023,5.0
467,https://hasaki.vn/san-pham/giay-tham-dau-acnes-tra-xanh-100-to-106979.html,"['107011', '69902', '106979']",106979,Junjun,"mua ở đây vẫn là ngon nhất, giấy thấm dầu siêu tốt, giấy dai ko dễ rách, highly rcm",Giấy Thấm Dầu Acnes Trà Xanh 100 Tờ Đã mua hàng online,21: 53 | 19/06/2023,5.0
468,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-100ml-97721.html,"['97721', '97713']",97721,Phạm Vân,Nhanh khô ko bóng dầu hay bết gì đâu. mùi thơm siêu siêu sang luôn. cảm giác khi bôi lên da mềm mịn hẳn,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",20: 22 | 09/02/2023,5.0
469,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-100ml-97721.html,"['97721', '97713']",97721,Hoàng Lan,Em này mình dùng hồi bên Pháp rồi nay mới về Việt Nam là vô mua liền . Bạn nv tư vấn nhiệt tình cho khách cách sử dụng . Dùng làm ủ tóc trc khi gội mượt lắm mà tóc khoẻ đỡ rụng nữa. Dùng tặng ng yêu là hết bài luôn ưng cực kỳ,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",00: 21 | 15/03/2022,5.0
470,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-100ml-97721.html,"['97721', '97713']",97721,Lan Trinh,Đỉnh lắm luôn . nay mua còn đx mini 2ml nữa đi du lịch đã ghê thơm dễ chịu,"Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml Đã mua hàng online",23: 00 | 26/11/2021,5.0
471,https://hasaki.vn/san-pham/dau-kho-da-nang-nuxe-duong-am-cho-da-mat-body-va-toc-100ml-97721.html,"['97721', '97713']",97721,Phan Diễm Phương Thảo,"Sản phẩm thấm nhanh, không bị bết dính. Hài lòng","Dầu Khô Đa Năng Nuxe Dưỡng Ẩm Cho Da Mặt, Body Và Tóc 100ml",21: 08 | 17/11/2021,5.0
472,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,C NHƯ,T,Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,18: 10 | 06/10/2023,1.0
473,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Huyen Phạm Thu,"Máy này mình mới dùng được 2 lần cảm thấy sau khi rửa mặt với máy xong, da mặt sạch lắm, có 7 chế độ rung rất ok",Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,08: 36 | 25/02/2023,5.0
474,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Ngọc Giao,"Máy dùng lâu hết pin cực, rửa sạch nhưng hơi mạnh với da mình, màu đẹp và gai rửa mềm cực",Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,16: 20 | 23/08/2022,5.0
475,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Giang Đoàn Hà,Mih thấy giao hàng rất nhanh. Sử dụng máy rửa mặt được nửa tháng thấy ko bị hư hay gặp vấn đề gì cả. Cảm thấy da cũng sạch hơn nhiều.,Máy Rửa Mặt Emmié by Happy Skin Purple Don’t Lie Đã mua hàng online,13: 01 | 04/08/2022,5.0
476,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Minh Trang,"máy này đỉnh lắm nha mn sd xong thấy da sạch, mịn hơn mình xài gần 2 năm r mà chưa hết pin nữa dùng cho mặt nên mn nên đầu tư cho mình mrm tốt xíu nha đừng ham hàng rẻ xài banh mặt hết ý",Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,16: 57 | 28/07/2022,5.0
477,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Mai Thị Thanh,"Nhờ có mày rửa mặt nên mình hết mụn ẩn, khá là ưng",Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,02: 03 | 06/07/2022,5.0
478,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Nguyễn huỳnh yến vy,"máy có lông siêu lên, cầm khá chắc tay. mình đã sài được 1 ngày rồi cảm thấy khá ổn",Máy Rửa Mặt Emmié by Happy Skin Sky Blue Đã mua hàng online,14: 50 | 15/02/2022,5.0
479,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Huỳnh Như,Giá hợp lí rất mềm êm.m dùng 2th roi moi het pin sac cung nhanh,Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,13: 02 | 21/11/2021,5.0
480,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,Vũ Minh Khoa,hàng chính hãng - giao nhanh ạ,Máy Rửa Mặt Emmié by Happy Skin Sky Blue Đã mua hàng online,19: 00 | 26/10/2021,5.0
481,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html,"['87873', '92563', '87871']",87871,trần thị hằng,"sản phẩm nhỏ hơn mình nghĩ '.' nhưng cầm vừa tay .gai mềm hơn những máy rửa mặt khác shop đóng gói cẩn thận rửa êm ,nhẹ",Máy Rửa Mặt Emmié by Happy Skin So Sweet (Limited) Đã mua hàng online,20: 22 | 30/09/2021,5.0
482,https://hasaki.vn/san-pham/tay-te-bao-chet-meishoku-dang-gel-khong-mui-180ml-15495.html,"['28455', '15495', '84221']",15495,Huong Vo,gel tẩy dùng ok lắm ạ. sau tẩy da mặt có cảm giác nhẹ hơn hẳn,Tẩy Tế Bào Chết Dạng Gel Meishoku Không Mùi 180ml Đã mua hàng online,23: 24 | 25/04/2022,5.0
